wavelength (nm),irradiance (W/m^2/nm),
1056.8,0.651217844,
1056.9,0.651157251,
1057,0.651034357,
1057.1,0.65084993,
1057.2,0.650599236,
1057.3,0.650270095,
1057.4,0.649839729,
1057.5,0.649271643,
1057.6,0.648512487,
1057.7,0.647490687,
1057.8,0.646119166,
1057.9,0.64430613,
1058,0.64197623,
1058.1,0.639101312,
1058.2,0.635735746,
1058.3,0.632044725,
1058.4,0.628311813,
1058.5,0.624914467,
1058.6,0.622264907,
1058.7,0.620726673,
1058.8,0.620528859,
1058.9,0.62170829,
1059,0.624092179,
1059.1,0.6273367,
1059.2,0.631002065,
1059.3,0.634641434,
1059.4,0.637875535,
1059.5,0.640434859,
1059.6,0.642165383,
1059.7,0.64300895,
1059.8,0.642974262,
1059.9,0.642116778,
1060,0.640534695,
1060.1,0.638378772,
1060.2,0.635864784,
1060.3,0.633272411,
1060.4,0.630920781,
1060.5,0.629119115,
1060.6,0.628105168,
1060.7,0.627991415,
1060.8,0.628738662,
1060.9,0.630170277,
1061,0.632022046,
1061.1,0.634008589,
1061.2,0.635886804,
1061.3,0.63749768,
1061.4,0.63877429,
1061.5,0.639725915,
1061.6,0.640406656,
1061.7,0.640883068,
1061.8,0.64121005,
1061.9,0.641418055,
1062,0.641510248,
1062.1,0.641467129,
1062.2,0.641255138,
1062.3,0.640839119,
1062.4,0.640197102,
1062.5,0.639335682,
1062.6,0.638301884,
1062.7,0.637185123,
1062.8,0.636110084,
1062.9,0.635212358,
1063,0.634609534,
1063.1,0.634372957,
1063.2,0.634511077,
1063.3,0.634970025,
1063.4,0.635651335,
1063.5,0.636439244,
1063.6,0.637229042,
1063.7,0.637945319,
1063.8,0.638547982,
1063.9,0.639026373,
1064,0.639386964,
1064.1,0.639641515,
1064.2,0.639799167,
1064.3,0.639864715,
1064.4,0.639841377,
1064.5,0.639734817,
1064.6,0.639558063,
1064.7,0.639331296,
1064.8,0.639078933,
1064.9,0.638823963,
1065,0.638579942,
1065.1,0.638341167,
1065.2,0.638076945,
1065.3,0.637725995,
1065.4,0.637198471,
1065.5,0.636385775,
1065.6,0.635180278,
1065.7,0.633504253,
1065.8,0.631343864,
1065.9,0.628778725,
1066,0.62599586,
1066.1,0.623276586,
1066.2,0.62095272,
1066.3,0.619339037,
1066.4,0.618659815,
1066.5,0.618992732,
1066.6,0.620249171,
1066.7,0.62219795,
1066.8,0.624524453,
1066.9,0.626904087,
1067,0.629065715,
1067.1,0.630832904,
1067.2,0.632128726,
1067.3,0.632956908,
1067.4,0.633365264,
1067.5,0.633408683,
1067.6,0.633115958,
1067.7,0.63247583,
1067.8,0.631434448,
1067.9,0.629913328,
1068,0.627839747,
1068.1,0.625178169,
1068.2,0.621958745,
1068.3,0.618287555,
1068.4,0.614332313,
1068.5,0.610289992,
1068.6,0.606343281,
1068.7,0.602625925,
1068.8,0.599213812,
1068.9,0.596145906,
1069,0.593466374,
1069.1,0.591267161,
1069.2,0.589707617,
1069.3,0.588999213,
1069.4,0.589351882,
1069.5,0.590906251,
1069.6,0.593672261,
1069.7,0.597498645,
1069.8,0.602083056,
1069.9,0.607019526,
1070,0.611867729,
1070.1,0.616225224,
1070.2,0.619785887,
1070.3,0.622375043,
1070.4,0.623959504,
1070.5,0.624636108,
1070.6,0.624603868,
1070.7,0.624126197,
1070.8,0.623487398,
1070.9,0.622946047,
1071,0.62269761,
1071.1,0.62284673,
1071.2,0.6234,
1071.3,0.624279883,
1071.4,0.625352934,
1071.5,0.626465838,
1071.6,0.627476998,
1071.7,0.628274419,
1071.8,0.628778225,
1071.9,0.628931881,
1072,0.628684913,
1072.1,0.627980545,
1072.2,0.626753708,
1072.3,0.624944438,
1072.4,0.622525802,
1072.5,0.619539708,
1072.6,0.616128225,
1072.7,0.612546371,
1072.8,0.609144339,
1072.9,0.606316537,
1073,0.604426833,
1073.1,0.60372809,
1073.2,0.604303918,
1073.3,0.60604644,
1073.4,0.608680864,
1073.5,0.611829965,
1073.6,0.615089681,
1073.7,0.618103328,
1073.8,0.620609143,
1073.9,0.622455937,
1074,0.623590051,
1074.1,0.624024183,
1074.2,0.623801902,
1074.3,0.622969265,
1074.4,0.621561698,
1074.5,0.619609133,
1074.6,0.617157128,
1074.7,0.614295997,
1074.8,0.61118619,
1074.9,0.608066422,
1075,0.605236222,
1075.1,0.603010634,
1075.2,0.601662261,
1075.3,0.601359745,
1075.4,0.602132469,
1075.5,0.603864192,
1075.6,0.606322061,
1075.7,0.609208159,
1075.8,0.612217201,
1075.9,0.615085505,
1076,0.617621251,
1076.1,0.619714304,
1076.2,0.621329036,
1076.3,0.622486878,
1076.4,0.623245265,
1076.5,0.623677809,
1076.6,0.623859558,
1076.7,0.62385757,
1076.8,0.623727522,
1076.9,0.623513583,
1077,0.6232509,
1077.1,0.622965468,
1077.2,0.622675851,
1077.3,0.622387791,
1077.4,0.622093748,
1077.5,0.621767165,
1077.6,0.621360727,
1077.7,0.620806278,
1077.8,0.620018059,
1077.9,0.618900429,
1078,0.617360986,
1078.1,0.615330305,
1078.2,0.612786565,
1078.3,0.609780821,
1078.4,0.606456165,
1078.5,0.603051376,
1078.6,0.599881645,
1078.7,0.597294556,
1078.8,0.595606893,
1078.9,0.595037728,
1079,0.595656536,
1079.1,0.597363551,
1079.2,0.599910028,
1079.3,0.602953278,
1079.4,0.606129472,
1079.5,0.609122599,
1079.6,0.611712095,
1079.7,0.613788963,
1079.8,0.615340725,
1079.9,0.616419481,
1080,0.617102399,
1080.1,0.617456736,
1080.2,0.617515631,
1080.3,0.617266115,
1080.4,0.616650214,
1080.5,0.615576943,
1080.6,0.613947015,
1080.7,0.611688548,
1080.8,0.608798484,
1080.9,0.605381965,
1081,0.601670114,
1081.1,0.598010663,
1081.2,0.594816985,
1081.3,0.592488034,
1081.4,0.591315346,
1081.5,0.591410147,
1081.6,0.592671002,
1081.7,0.594802379,
1081.8,0.597376859,
1081.9,0.599917831,
1082,0.601977635,
1082.1,0.603194181,
1082.2,0.60332299,
1082.3,0.602252916,
1082.4,0.600016218,
1082.5,0.596796455,
1082.6,0.59292816,
1082.7,0.588874271,
1082.8,0.585170112,
1082.9,0.582337874,
1083,0.580784994,
1083.1,0.580720125,
1083.2,0.582112386,
1083.3,0.584708176,
1083.4,0.58809838,
1083.5,0.591813668,
1083.6,0.595415512,
1083.7,0.598558289,
1083.8,0.601016388,
1083.9,0.602681034,
1084,0.603541895,
1084.1,0.603667986,
1084.2,0.603193672,
1084.3,0.602308524,
1084.4,0.601242246,
1084.5,0.600239698,
1084.6,0.599525659,
1084.7,0.599266933,
1084.8,0.599543403,
1084.9,0.600339385,
1085,0.601555222,
1085.1,0.603038727,
1085.2,0.604622908,
1085.3,0.606155618,
1085.4,0.607518687,
1085.5,0.608633419,
1085.6,0.609450381,
1085.7,0.609937963,
1085.8,0.610069749,
1085.9,0.609815308,
1086,0.609134528,
1086.1,0.607975387,
1086.2,0.606274336,
1086.3,0.60396113,
1086.4,0.600970941,
1086.5,0.597267921,
1086.6,0.592880805,
1086.7,0.587943206,
1086.8,0.582729006,
1086.9,0.577654936,
1087,0.573241943,
1087.1,0.570030192,
1087.2,0.568461127,
1087.3,0.568765261,
1087.4,0.570890713,
1087.5,0.574498492,
1087.6,0.579028954,
1087.7,0.583818163,
1087.8,0.588227458,
1087.9,0.591753494,
1088,0.594095653,
1088.1,0.595175888,
1088.2,0.59511982,
1088.3,0.594209526,
1088.4,0.59282203,
1088.5,0.591360604,
1088.6,0.590187366,
1088.7,0.589565381,
1088.8,0.589622238,
1088.9,0.590340862,
1089,0.591582405,
1089.1,0.593134596,
1089.2,0.594769789,
1089.3,0.596298513,
1089.4,0.597605664,
1089.5,0.598656886,
1089.6,0.599484508,
1089.7,0.600158535,
1089.8,0.600754335,
1089.9,0.601326097,
1090,0.601894663,
1090.1,0.602445635,
1090.2,0.60294055,
1090.3,0.603332651,
1090.4,0.603582077,
1090.5,0.603665029,
1090.6,0.603573824,
1090.7,0.603310372,
1090.8,0.602873822,
1090.9,0.602251607,
1091,0.601420069,
1091.1,0.60035459,
1091.2,0.599050396,
1091.3,0.597545031,
1091.4,0.595932527,
1091.5,0.594359525,
1091.6,0.593001511,
1091.7,0.592021772,
1091.8,0.591527557,
1091.9,0.591537467,
1092,0.591971629,
1092.1,0.592668954,
1092.2,0.593423804,
1092.3,0.594031273,
1092.4,0.594325567,
1092.5,0.594201623,
1092.6,0.593617552,
1092.7,0.592579158,
1092.8,0.591114245,
1092.9,0.589244493,
1093,0.586964356,
1093.1,0.584232044,
1093.2,0.580978402,
1093.3,0.577133705,
1093.4,0.572668662,
1093.5,0.567640508,
1093.6,0.562230593,
1093.7,0.556758836,
1093.8,0.551661207,
1093.9,0.54743354,
1094,0.544541489,
1094.1,0.543326451,
1094.2,0.543928964,
1094.3,0.546255687,
1094.4,0.549994364,
1094.5,0.554677762,
1094.6,0.559772423,
1094.7,0.564768777,
1094.8,0.569251424,
1094.9,0.572938039,
1095,0.575687225,
1095.1,0.577485864,
1095.2,0.578420686,
1095.3,0.578649461,
1095.4,0.578371812,
1095.5,0.577801748,
1095.6,0.577141678,
1095.7,0.576557447,
1095.8,0.576156144,
1095.9,0.575971308,
1096,0.575960468,
1096.1,0.576020072,
1096.2,0.576019393,
1096.3,0.575846885,
1096.4,0.575455443,
1096.5,0.5748947,
1096.6,0.574308161,
1096.7,0.573900364,
1096.8,0.573877326,
1096.9,0.574379214,
1097,0.575431435,
1097.1,0.576925181,
1097.2,0.578635464,
1097.3,0.58026728,
1097.4,0.581514188,
1097.5,0.582115633,
1097.6,0.581903043,
1097.7,0.580828533,
1097.8,0.578977752,
1097.9,0.576562552,
1098,0.573895099,
1098.1,0.571341579,
1098.2,0.569264791,
1098.3,0.567961087,
1098.4,0.567611315,
1098.5,0.56825496,
1098.6,0.569794254,
1098.7,0.572024368,
1098.8,0.574679712,
1098.9,0.577481948,
1099,0.580183149,
1099.1,0.582591755,
1099.2,0.584585052,
1099.3,0.58610893,
1099.4,0.587168064,
1099.5,0.587811939,
1099.6,0.588118391,
1099.7,0.588177715,
1099.8,0.588078458,
1099.9,0.587897559,
1100,0.587692371,
1100.1,0.587499483,
1100.2,0.587335527,
1100.3,0.587201193,
1100.4,0.58708781,
1100.5,0.586977943,
1100.6,0.586846347,
1100.7,0.586658823,
1100.8,0.586367806,
1100.9,0.585913304,
1101,0.58522533,
1101.1,0.584233063,
1101.2,0.582879815,
1101.3,0.58114004,
1101.4,0.579037116,
1101.5,0.576656064,
1101.6,0.574147362,
1101.7,0.571717966,
1101.8,0.569607959,
1101.9,0.568054209,
1102,0.567247198,
1102.1,0.567290607,
1102.2,0.568175016,
1102.3,0.569774972,
1102.4,0.571871042,
1102.5,0.57419256,
1102.6,0.57646944,
1102.7,0.57847959,
1102.8,0.580080226,
1102.9,0.581218017,
1103,0.581919427,
1103.1,0.582266511,
1103.2,0.582367296,
1103.3,0.582327734,
1103.4,0.582233043,
1103.5,0.582138132,
1103.6,0.582068947,
1103.7,0.582029824,
1103.8,0.582014758,
1103.9,0.582015087,
1104,0.582024848,
1104.1,0.582040014,
1104.2,0.582056379,
1104.3,0.582067268,
1104.4,0.582063552,
1104.5,0.582036477,
1104.6,0.581983367,
1104.7,0.581910706,
1104.8,0.581833938,
1104.9,0.581771986,
1105,0.581738927,
1105.1,0.581736599,
1105.2,0.581751405,
1105.3,0.581758718,
1105.4,0.581732823,
1105.5,0.581658802,
1105.6,0.581541023,
1105.7,0.581405051,
1105.8,0.581290658,
1105.9,0.581238917,
1106,0.58127772,
1106.1,0.581411265,
1106.2,0.581616762,
1106.3,0.581849503,
1106.4,0.58205441,
1106.5,0.582180072,
1106.6,0.582191082,
1106.7,0.58207605,
1106.8,0.581848604,
1106.9,0.581543191,
1107,0.581206328,
1107.1,0.580886149,
1107.2,0.580621497,
1107.3,0.580434833,
1107.4,0.580327773,
1107.5,0.580282036,
1107.6,0.580265282,
1107.7,0.580240655,
1107.8,0.580177125,
1107.9,0.580058726,
1108,0.579888966,
1108.1,0.579688864,
1108.2,0.579488882,
1108.3,0.579317753,
1108.4,0.579191461,
1108.5,0.579107131,
1108.6,0.57904408,
1108.7,0.578972038,
1108.8,0.57886316,
1108.9,0.57870339,
1109,0.578499272,
1109.1,0.578277091,
1109.2,0.578074631,
1109.3,0.577929078,
1109.4,0.577864898,
1109.5,0.577885579,
1109.6,0.577972487,
1109.7,0.578091086,
1109.8,0.578200772,
1109.9,0.578266171,
1110,0.578266101,
1110.1,0.578196467,
1110.2,0.578068687,
1110.3,0.577903682,
1110.4,0.57772453,
1110.5,0.577549455,
1110.6,0.577387837,
1110.7,0.577238607,
1110.8,0.577092404,
1110.9,0.576934473,
1111,0.576748278,
1111.1,0.576517325,
1111.2,0.576225329,
1111.3,0.575855397,
1111.4,0.575389155,
1111.5,0.574808811,
1111.6,0.574103354,
1111.7,0.573276381,
1111.8,0.572355866,
1111.9,0.571399115,
1112,0.570489221,
1112.1,0.569721142,
1112.2,0.569178842,
1112.3,0.568910235,
1112.4,0.568908406,
1112.5,0.569107559,
1112.6,0.569397007,
1112.7,0.569650829,
1112.8,0.569764412,
1112.9,0.569686685,
1113,0.569437239,
1113.1,0.569101994,
1113.2,0.56880863,
1113.3,0.568688823,
1113.4,0.568839551,
1113.5,0.569295492,
1113.6,0.570019362,
1113.7,0.570912643,
1113.8,0.57184069,
1113.9,0.572664106,
1114,0.573265301,
1114.1,0.573566149,
1114.2,0.573534778,
1114.3,0.573182889,
1114.4,0.572559734,
1114.5,0.571743102,
1114.6,0.570829031,
1114.7,0.569921374,
1114.8,0.569118349,
1114.9,0.568498641,
1115,0.568109287,
1115.1,0.567958149,
1115.2,0.568014247,
1115.3,0.568216587,
1115.4,0.56848902,
1115.5,0.568759466,
1115.6,0.568976582,
1115.7,0.569120987,
1115.8,0.569207375,
1115.9,0.5692772,
1116,0.56938361,
1116.1,0.569573421,
1116.2,0.569871461,
1116.3,0.570272145,
1116.4,0.570741034,
1116.5,0.571224499,
1116.6,0.571664536,
1116.7,0.572013228,
1116.8,0.572241863,
1116.9,0.572343538,
1117,0.572328861,
1117.1,0.572218855,
1117.2,0.572036446,
1117.3,0.571802117,
1117.4,0.571531301,
1117.5,0.57123407,
1117.6,0.57091557,
1117.7,0.57057537,
1117.8,0.570205467,
1117.9,0.5697875,
1118,0.569291256,
1118.1,0.568675655,
1118.2,0.567894899,
1118.3,0.566907887,
1118.4,0.565692659,
1118.5,0.564261764,
1118.6,0.562673407,
1118.7,0.561034817,
1118.8,0.559491227,
1118.9,0.55820082,
1119,0.557299338,
1119.1,0.556864526,
1119.2,0.556891921,
1119.3,0.557291945,
1119.4,0.557910993,
1119.5,0.558571252,
1119.6,0.55911602,
1119.7,0.559446739,
1119.8,0.559540921,
1119.9,0.559447299,
1120,0.559263452,
1120.1,0.559104731,
1120.2,0.559074669,
1120.3,0.55924389,
1120.4,0.559639628,
1120.5,0.560245049,
1120.6,0.561006503,
1120.7,0.561845055,
1120.8,0.562671698,
1120.9,0.56340361,
1121,0.563980148,
1121.1,0.564373109,
1121.2,0.564593132,
1121.3,0.564684426,
1121.4,0.56471297,
1121.5,0.564748706,
1121.6,0.564848113,
1121.7,0.565040642,
1121.8,0.565323366,
1121.9,0.565664156,
1122,0.56601104,
1122.1,0.566305673,
1122.2,0.566494535,
1122.3,0.566538074,
1122.4,0.566415889,
1122.5,0.56612811,
1122.6,0.565695077,
1122.7,0.565154545,
1122.8,0.564556587,
1122.9,0.563955821,
1123,0.563402721,
1123.1,0.562933802,
1123.2,0.562565648,
1123.3,0.562293833,
1123.4,0.562097937,
1123.5,0.561950866,
1123.6,0.561828521,
1123.7,0.561717755,
1123.8,0.561615401,
1123.9,0.561525555,
1124,0.561450576,
1124.1,0.561384908,
1124.2,0.561310637,
1124.3,0.561197534,
1124.4,0.561004875,
1124.5,0.560683087,
1124.6,0.560175045,
1124.7,0.559418266,
1124.8,0.558351419,
1124.9,0.556928256,
1125,0.555138369,
1125.1,0.55303002,
1125.2,0.550725496,
1125.3,0.548420543,
1125.4,0.546361468,
1125.5,0.544802044,
1125.6,0.543950854,
1125.7,0.543923929,
1125.8,0.544717613,
1125.9,0.546211359,
1126,0.548198002,
1126.1,0.550432312,
1126.2,0.552682147,
1126.3,0.554766918,
1126.4,0.556575338,
1126.5,0.55806236,
1126.6,0.559232001,
1126.7,0.560115401,
1126.8,0.560751733,
1126.9,0.561176883,
1127,0.561418656,
1127.1,0.561496892,
1127.2,0.561426349,
1127.3,0.561219803,
1127.4,0.560891821,
1127.5,0.560462485,
1127.6,0.559960866,
1127.7,0.559423981,
1127.8,0.558894818,
1127.9,0.55841342,
1128,0.558006943,
1128.1,0.557678321,
1128.2,0.557400053,
1128.3,0.557114841,
1128.4,0.556745558,
1128.5,0.556212329,
1128.6,0.555453912,
1128.7,0.554447588,
1128.8,0.55322238,
1128.9,0.55186048,
1129,0.550485482,
1129.1,0.549237914,
1129.2,0.548243779,
1129.3,0.547584838,
1129.4,0.547280614,
1129.5,0.547287548,
1129.6,0.547518301,
1129.7,0.547872598,
1129.8,0.548269005,
1129.9,0.548665183,
1130,0.549059912,
1130.1,0.549477489,
1130.2,0.549942922,
1130.3,0.550459516,
1130.4,0.55099823,
1130.5,0.551501957,
1130.6,0.55190294,
1130.7,0.552144722,
1130.8,0.55220057,
1130.9,0.552082111,
1131,0.551835753,
1131.1,0.55152995,
1131.2,0.551237645,
1131.3,0.55101976,
1131.4,0.550915558,
1131.5,0.550939305,
1131.6,0.551085158,
1131.7,0.551333505,
1131.8,0.551659169,
1131.9,0.552036194,
1132,0.552438686,
1132.1,0.55283901,
1132.2,0.553204047,
1132.3,0.553492715,
1132.4,0.553656282,
1132.5,0.553643234,
1132.6,0.553407565,
1132.7,0.552921862,
1132.8,0.5521902,
1132.9,0.551258186,
1133,0.550214447,
1133.1,0.549180638,
1133.2,0.548289506,
1133.3,0.547656861,
1133.4,0.547354265,
1133.5,0.547392879,
1133.6,0.547724657,
1133.7,0.548259304,
1133.8,0.54889203,
1133.9,0.549530969,
1134,0.550115,
1134.1,0.550616898,
1134.2,0.551033797,
1134.3,0.55137046,
1134.4,0.551623852,
1134.5,0.551775,
1134.6,0.551790485,
1134.7,0.551631615,
1134.8,0.551267447,
1134.9,0.550686433,
1135,0.549904168,
1135.1,0.54896572,
1135.2,0.547942862,
1135.3,0.546927406,
1135.4,0.546019869,
1135.5,0.545317799,
1135.6,0.544900331,
1135.7,0.544814932,
1135.8,0.545067914,
1135.9,0.545621304,
1136,0.546399193,
1136.1,0.547300156,
1136.2,0.548215336,
1136.3,0.549045785,
1136.4,0.549716125,
1136.5,0.550180578,
1136.6,0.550421512,
1136.7,0.55044515,
1136.8,0.550270804,
1136.9,0.549924369,
1137,0.549432482,
1137.1,0.548820317,
1137.2,0.548111154,
1137.3,0.547326601,
1137.4,0.546484522,
1137.5,0.545595368,
1137.6,0.544658559,
1137.7,0.543661096,
1137.8,0.542584018,
1137.9,0.541415956,
1138,0.540170337,
1138.1,0.538898852,
1138.2,0.537691477,
1138.3,0.536659377,
1138.4,0.535904487,
1138.5,0.53548562,
1138.6,0.535397793,
1138.7,0.535572988,
1138.8,0.535904387,
1138.9,0.536285339,
1139,0.536643292,
1139.1,0.536957717,
1139.2,0.537254248,
1139.3,0.537577734,
1139.4,0.537956688,
1139.5,0.538373995,
1139.6,0.538754128,
1139.7,0.538971184,
1139.8,0.538875074,
1139.9,0.538329887,
1140,0.537252959,
1140.1,0.535648247,
1140.2,0.53362357,
1140.3,0.531386703,
1140.4,0.529216113,
1140.5,0.527407603,
1140.6,0.526213135,
1140.7,0.525779823,
1140.8,0.526117365,
1140.9,0.527097984,
1141,0.528495011,
1141.1,0.530044304,
1141.2,0.531509248,
1141.3,0.532729041,
1141.4,0.533637827,
1141.5,0.534255137,
1141.6,0.534654801,
1141.7,0.534927834,
1141.8,0.535151344,
1141.9,0.535372517,
1142,0.535608505,
1142.1,0.535858759,
1142.2,0.536121413,
1142.3,0.536406115,
1142.4,0.536736435,
1142.5,0.537144781,
1142.6,0.537657429,
1142.7,0.538281812,
1142.8,0.539000227,
1142.9,0.539769314,
1143,0.540527222,
1143.1,0.541203956,
1143.2,0.54173134,
1143.3,0.54205041,
1143.4,0.542117287,
1143.5,0.541909253,
1143.6,0.541430962,
1143.7,0.540719781,
1143.8,0.53984802,
1143.9,0.538916655,
1144,0.538040859,
1144.1,0.537327359,
1144.2,0.536850887,
1144.3,0.536636558,
1144.4,0.536655301,
1144.5,0.536834542,
1144.6,0.537080701,
1144.7,0.537308157,
1144.8,0.537461763,
1144.9,0.537529179,
1145,0.537538021,
1145.1,0.537541478,
1145.2,0.537596147,
1145.3,0.537742289,
1145.4,0.537990496,
1145.5,0.538319627,
1145.6,0.538684564,
1145.7,0.539030149,
1145.8,0.53930586,
1145.9,0.53947617,
1146,0.539524644,
1146.1,0.539452891,
1146.2,0.539276157,
1146.3,0.539018679,
1146.4,0.538711828,
1146.5,0.538391449,
1146.6,0.538095197,
1146.7,0.53785813,
1146.8,0.537706083,
1146.9,0.537649746,
1147,0.537682216,
1147.1,0.537780273,
1147.2,0.537910881,
1147.3,0.538038711,
1147.4,0.538132882,
1147.5,0.538170527,
1147.6,0.53813521,
1147.7,0.538013474,
1147.8,0.537790674,
1147.9,0.537448805,
1148,0.536968237,
1148.1,0.536333154,
1148.2,0.535539869,
1148.3,0.534606007,
1148.4,0.533576734,
1148.5,0.532525482,
1148.6,0.531546992,
1148.7,0.530742788,
1148.8,0.530202805,
1148.9,0.529986129,
1149,0.530109124,
1149.1,0.530541677,
1149.2,0.531214275,
1149.3,0.532031806,
1149.4,0.53288998,
1149.5,0.533689398,
1149.6,0.534344643,
1149.7,0.534788885,
1149.8,0.53497543,
1149.9,0.534879999,
1150,0.534504932,
1150.1,0.533884375,
1150.2,0.533087514,
1150.3,0.532215354,
1150.4,0.531389051,
1150.5,0.5307296,
1150.6,0.530334402,
1150.7,0.530256695,
1150.8,0.530495041,
1150.9,0.53099633,
1151,0.531669567,
1151.1,0.532407583,
1151.2,0.533108115,
1151.3,0.533689438,
1151.4,0.534099253,
1151.5,0.534314841,
1151.6,0.534339168,
1151.7,0.534194913,
1151.8,0.533918403,
1151.9,0.533554845,
1152,0.533153472,
1152.1,0.532762869,
1152.2,0.532425716,
1152.3,0.532173683,
1152.4,0.532023664,
1152.5,0.531976468,
1152.6,0.532018569,
1152.7,0.532127496,
1152.8,0.532277416,
1152.9,0.532445018,
1153,0.532612571,
1153.1,0.532768404,
1153.2,0.532904556,
1153.3,0.533013584,
1153.4,0.533086165,
1153.5,0.533110632,
1153.6,0.533074916,
1153.7,0.532970005,
1153.8,0.53279416,
1153.9,0.532556553,
1154,0.532278265,
1154.1,0.531990695,
1154.2,0.53172998,
1154.3,0.531529079,
1154.4,0.531409222,
1154.5,0.531373605,
1154.6,0.531405885,
1154.7,0.53147499,
1154.8,0.531544085,
1154.9,0.53158153,
1155,0.531569661,
1155.1,0.531508948,
1155.2,0.531415616,
1155.3,0.53131525,
1155.4,0.531233806,
1155.5,0.531189598,
1155.6,0.531188569,
1155.7,0.531223416,
1155.8,0.531277176,
1155.9,0.531327818,
1156,0.531354113,
1156.1,0.531339607,
1156.2,0.531274588,
1156.3,0.53115577,
1156.4,0.530984511,
1156.5,0.530764198,
1156.6,0.530498198,
1156.7,0.530188299,
1156.8,0.529834911,
1156.9,0.529438963,
1157,0.529005331,
1157.1,0.528547032,
1157.2,0.528087763,
1157.3,0.527661484,
1157.4,0.527307697,
1157.5,0.527062627,
1157.6,0.526949273,
1157.7,0.526969784,
1157.8,0.52710236,
1157.9,0.527304599,
1158,0.527519927,
1158.1,0.527686041,
1158.2,0.527740989,
1158.3,0.527625508,
1158.4,0.527282071,
1158.5,0.526653112,
1158.6,0.525681535,
1158.7,0.524316958,
1158.8,0.522529328,
1158.9,0.520328886,
1159,0.517787634,
1159.1,0.515054194,
1159.2,0.512352053,
1159.3,0.509957264,
1159.4,0.508151541,
1159.5,0.507164679,
1159.6,0.507118752,
1159.7,0.507994949,
1159.8,0.509628893,
1159.9,0.511742446,
1160,0.513997107,
1160.1,0.516054583,
1160.2,0.517627395,
1160.3,0.518510705,
1160.4,0.518593727,
1160.5,0.517858158,
1160.6,0.516369907,
1160.7,0.514271309,
1160.8,0.511773217,
1160.9,0.50914232,
1161,0.506679075,
1161.1,0.504682262,
1161.2,0.503404343,
1161.3,0.503006527,
1161.4,0.503526229,
1161.5,0.504868707,
1161.6,0.506828515,
1161.7,0.509134747,
1161.8,0.511510045,
1161.9,0.513722255,
1162,0.515617264,
1162.1,0.517124917,
1162.2,0.518241718,
1162.3,0.519000924,
1162.4,0.519446595,
1162.5,0.519616486,
1162.6,0.519542705,
1162.7,0.519262428,
1162.8,0.518828826,
1162.9,0.518314769,
1163,0.517803619,
1163.1,0.51736704,
1163.2,0.517042545,
1163.3,0.516814629,
1163.4,0.516614077,
1163.5,0.516336548,
1163.6,0.51587714,
1163.7,0.515168746,
1163.8,0.514213694,
1163.9,0.513095714,
1164,0.511966735,
1164.1,0.511011943,
1164.2,0.510403695,
1164.3,0.510256283,
1164.4,0.510598172,
1164.5,0.511367359,
1164.6,0.51242953,
